"sp","0.0445","value_ralgae","p_change","qual_change"
"chaetopleura peruviana",0.0658763418329711,0.0243,0.0876366828113539,"Less than 5% change"
"chiton  cummingsi",0.386618330155231,0.0243,0.628190894114766,"Less than 5% change"
"chiton  granosus",0.222591098697311,0.0243,0.263918325449541,"Less than 5% change"
"chiton  latus",0.364515458685832,0.0243,0.581276286765431,"Less than 5% change"
"lottia  orbignyi",0.37680507819553,0.0243,0.605634869686122,"Less than 5% change"
"concholepas concholepas",0.012174612539817,0.0243,0.0277621425254893,"Less than 5% change"
"enoplochiton  niger",-0.169675052058005,0.0243,-0.130785469181105,"Less than 5% change"
"fissurella  costata",-0.400002558534629,0.0243,-0.360347149917106,"Less than 5% change"
"fissurella  crassa",-0.281227091034353,0.0243,-0.242538687065863,"Less than 5% change"
"fissurella  cummingi",-0.254267979570211,0.0243,-0.216794393365283,"Less than 5% change"
"fissurella  limbata",0.475123777764108,0.0243,0.547330066834406,"Less than 5% change"
"fissurella  maxima",-0.222326567967401,0.0243,-0.184273270070523,"Less than 5% change"
"fissurella  picta",-0.246458794276494,0.0243,-0.208373389833338,"Less than 5% change"
"fissurella  puhlcra",-0.246458794276516,0.0243,-0.20837338983335,"Less than 5% change"
"heliaster helianthus",0.0117549691753371,0.0243,0.0268878833094011,"Less than 5% change"
"scurria  araucana",0.377295494817398,0.0243,0.606378720516187,"Less than 5% change"
"scurria  ceciliana",0.381419778594294,0.0243,0.61583746275331,"Less than 5% change"
"scurria  plana",0.377352213552129,0.0243,0.608799242518643,"Less than 5% change"
"scurria scurra",-32.7826999381218,0.0243,-32.7816670922471,"Decrease"
"scurria variabilis",0.398448435084608,0.0243,0.653256160547055,"Less than 5% change"
"scurria viridula",0.420208770737185,0.0243,0.712338452328276,"Less than 5% change"
"scurria zebrina",0.42470044406544,0.0243,0.723373746240896,"Less than 5% change"
"siphonaria lesoni",0.361705169592486,0.0243,0.575167584435965,"Less than 5% change"
"stichaster striatus",0.0340622050904571,0.0243,0.053600772716389,"Less than 5% change"
"tegula atra",4.97266222161905,0.0243,30.0904270283178,"Increase"
"Tonicia lineolata",-0.516539868736798,0.0243,-1.14369230935748,"Less than 5% change"
"tonicia  chilensis",-0.516539868736798,0.0243,-1.14369230935748,"Less than 5% change"
"tonicia  elegans",-0.516539868736776,0.0243,-1.14369230935748,"Less than 5% change"
"anthotoe spp.",0.0372284601659389,0.0243,0.0587942670094099,"Less than 5% change"
"austromegabalanus psittacus",0.0114622365748218,0.0243,0.0299220960035651,"Less than 5% change"
"balanus laevis",0.26016471679855,0.0243,0.403793791363283,"Less than 5% change"
"brachidontes granulata",-0.00139603245047359,0.0243,0.0126336724736831,"Less than 5% change"
"bunodactis spp.",0.0372284601651174,0.0243,0.0587942670094099,"Less than 5% change"
"Oulactis concinnata",0.0372284601655393,0.0243,0.0587942670094321,"Less than 5% change"
"jhelius cirratus",-0.111288319295266,0.0243,-0.223028057067998,"Less than 5% change"
"lessonia nigrescens a",-19.4510984760688,0.0243,-19.4500792299369,"Decrease"
"nothobalanus flosculus",0.158398665760684,0.0243,0.267677589272419,"Less than 5% change"
"nothochthamalus scabrosus",-0.106012580512083,0.0243,-0.210087464795383,"Less than 5% change"
"parantheopsis ",0.0372284601659389,0.0243,0.0587942670094099,"Less than 5% change"
"perumytilus purpuratus",0.310116703044749,0.0243,0.387518677579934,"Less than 5% change"
"phragmatopoma spp.",-0.00116288115750152,0.0243,0.0107374761622037,"Less than 5% change"
"phymactis spp.",0.0372284601651618,0.0243,0.0587942670094765,"Less than 5% change"
"pyura chilensis",-0.00112592976836412,0.0243,0.0104301803599327,"Less than 5% change"
"semimytilus algosus",0.15925112742059,0.0243,0.196886966087728,"Less than 5% change"
"gulls",0.0383959244085519,0.0243,0.0547351208430191,"Less than 5% change"
"cinclodes nigrofumosus",0.000255536418913849,0.0243,0.000136229625113948,"Less than 5% change"
"Echinolittorina peruviana",-0.161395838517253,0.0243,-2.94534048060936,"Less than 5% change"
"austrolittorina araucana",-0.160947173859538,0.0243,-2.81627005799185,"Less than 5% change"
"onchidella sp. ",-0.160168779774228,0.0243,-2.23608382041336,"Less than 5% change"
"Allelopetrolisthes punctatus",-0.000378829356695309,0.0243,-0.000517460179816354,"Less than 5% change"
"petrolisthes spinifrons",-0.000378829356839638,0.0243,-0.000517460179805251,"Less than 5% change"
"petrolisthes angulosus",-0.000378829356595389,0.0243,-0.000517460179927376,"Less than 5% change"
"petrolisthes tuberculatus",-0.000378829356606492,0.0243,-0.000517460179882967,"Less than 5% change"
"petrolisthes tuberculosus",-0.000378829356850741,0.0243,-0.000517460180071705,"Less than 5% change"
"trimusculus peruvianus",-0.160171813537502,0.0243,-2.23494858519934,"Less than 5% change"
"lessonia nigrescens j",196.126944896417,0.0243,196.077844188941,"Increase"
"algae",-0.109713196487393,0.0243,-0.736050418369161,"Less than 5% change"
"acanthina monodon",0.0336147349659477,0.0244,0.0529565072443949,"Less than 5% change"
"acanthocyclus gayi",0.0187216570261439,0.0244,0.0356360378056753,"Less than 5% change"
"acanthocyclus hassleri",0.0187569167316548,0.0244,0.0356097421281953,"Less than 5% change"
"acanthopleura echinata",-0.0770770712181013,0.0244,-0.0378528884915297,"Less than 5% change"
"chaetopleura peruviana",0.0658763418329711,0.0244,0.0875415179083516,"Less than 5% change"
"chiton  cummingsi",0.386618330155231,0.0244,0.626929474102256,"Less than 5% change"
"chiton  granosus",0.222591098697311,0.0244,0.263791241703415,"Less than 5% change"
"chiton  latus",0.364515458685832,0.0244,0.580079876236361,"Less than 5% change"
"lottia  orbignyi",0.37680507819553,0.0244,0.604407474412416,"Less than 5% change"
"concholepas concholepas",0.012174612539817,0.0244,0.0277025264725062,"Less than 5% change"
"enoplochiton  niger",-0.169675052058005,0.0244,-0.130979253544594,"Less than 5% change"
"fissurella  costata",-0.400002558534629,0.0244,-0.360550627893974,"Less than 5% change"
"fissurella  crassa",-0.281227091034353,0.0244,-0.242733263326622,"Less than 5% change"
"fissurella  cummingi",-0.254267979570211,0.0244,-0.21698618004673,"Less than 5% change"
"fissurella  limbata",0.475123777764108,0.0244,0.547054172827433,"Less than 5% change"
"fissurella  maxima",-0.222326567967401,0.0244,-0.184466110448744,"Less than 5% change"
"fissurella  picta",-0.246458794276494,0.0244,-0.208566511686237,"Less than 5% change"
"fissurella  puhlcra",-0.246458794276516,0.0244,-0.208566511686237,"Less than 5% change"
"heliaster helianthus",0.0117549691753371,0.0244,0.026829808443507,"Less than 5% change"
"scurria  araucana",0.377295494817398,0.0244,0.605150593610859,"Less than 5% change"
"scurria  ceciliana",0.381419778594294,0.0244,0.614595103162641,"Less than 5% change"
"scurria  plana",0.377352213552129,0.0244,0.607564500728963,"Less than 5% change"
"scurria scurra",-32.7826999381218,0.0244,-32.7816696540454,"Decrease"
"scurria variabilis",0.398448435084608,0.0244,0.651960239651128,"Less than 5% change"
"scurria viridula",0.420208770737185,0.0244,0.710947879969037,"Less than 5% change"
"scurria zebrina",0.42470044406544,0.0244,0.721967739109597,"Less than 5% change"
"siphonaria lesoni",0.361705169592486,0.0244,0.573979127657021,"Less than 5% change"
"stichaster striatus",0.0340622050904571,0.0244,0.0535229034973606,"Less than 5% change"
"tegula atra",4.97266222161905,0.0244,29.6884140403167,"Increase"
"Tonicia lineolata",-0.516539868736798,0.0244,-1.14090349454452,"Less than 5% change"
"tonicia  chilensis",-0.516539868736798,0.0244,-1.14090349454455,"Less than 5% change"
"tonicia  elegans",-0.516539868736776,0.0244,-1.14090349454454,"Less than 5% change"
"anthotoe spp.",0.0372284601659389,0.0244,0.0587088716011319,"Less than 5% change"
"austromegabalanus psittacus",0.0114622365748218,0.0244,0.0298514046851217,"Less than 5% change"
"balanus laevis",0.26016471679855,0.0244,0.402935963984885,"Less than 5% change"
"brachidontes granulata",-0.00139603245047359,0.0244,0.0125823059490937,"Less than 5% change"
"bunodactis spp.",0.0372284601651174,0.0244,0.0587088716011763,"Less than 5% change"
"Oulactis concinnata",0.0372284601655393,0.0244,0.0587088716011097,"Less than 5% change"
"jhelius cirratus",-0.111288319295266,0.0244,-0.222513683775971,"Less than 5% change"
"lessonia nigrescens a",-19.4510984760688,0.0244,-19.4500818176131,"Decrease"
"nothobalanus flosculus",0.158398665760684,0.0244,0.267091671628861,"Less than 5% change"
"nothochthamalus scabrosus",-0.106012580512083,0.0244,-0.209604444773659,"Less than 5% change"
"parantheopsis ",0.0372284601659389,0.0244,0.0587088716011541,"Less than 5% change"
"perumytilus purpuratus",0.310116703044749,0.0244,0.387239856483723,"Less than 5% change"
"phragmatopoma spp.",-0.00116288115750152,0.0244,0.0106935983851031,"Less than 5% change"
"phymactis spp.",0.0372284601651618,0.0244,0.0587088716011541,"Less than 5% change"
"pyura chilensis",-0.00112592976836412,0.0244,0.010387521741495,"Less than 5% change"
"semimytilus algosus",0.15925112742059,0.0244,0.196752596816219,"Less than 5% change"
"gulls",0.0383959244085519,0.0244,0.0546726096034567,"Less than 5% change"
"cinclodes nigrofumosus",0.000255536418913849,0.0244,0.000136943274875456,"Less than 5% change"
"Echinolittorina peruviana",-0.161395838517253,0.0244,-2.88040576172606,"Less than 5% change"
"austrolittorina araucana",-0.160947173859538,0.0244,-2.75618973162055,"Less than 5% change"
"onchidella sp. ",-0.160168779774228,0.0244,-2.19662001134013,"Less than 5% change"
"Allelopetrolisthes punctatus",-0.000378829356695309,0.0244,-0.000516943191952723,"Less than 5% change"
"petrolisthes spinifrons",-0.000378829356839638,0.0244,-0.000516943191908315,"Less than 5% change"
"petrolisthes angulosus",-0.000378829356595389,0.0244,-0.000516943192019337,"Less than 5% change"
"petrolisthes tuberculatus",-0.000378829356606492,0.0244,-0.000516943191919417,"Less than 5% change"
"petrolisthes tuberculosus",-0.000378829356850741,0.0244,-0.000516943191930519,"Less than 5% change"
"trimusculus peruvianus",-0.160171813537502,0.0244,-2.19552299761754,"Less than 5% change"
"lessonia nigrescens j",196.126944896417,0.0244,196.077971449848,"Increase"
"algae",-0.109713196487393,0.0244,-0.73031267600987,"Less than 5% change"
"acanthina monodon",0.0336147349659477,0.0245,0.0528789524063988,"Less than 5% change"
"acanthocyclus gayi",0.0187216570261439,0.0245,0.0355696509442227,"Less than 5% change"
"acanthocyclus hassleri",0.0187569167316548,0.0245,0.0355436776739992,"Less than 5% change"
"acanthopleura echinata",-0.0770770712181013,0.0245,-0.038000692951845,"Less than 5% change"
"chaetopleura peruviana",0.0658763418329711,0.0245,0.0874459169623032,"Less than 5% change"
"chiton  cummingsi",0.386618330155231,0.0245,0.62566812678484,"Less than 5% change"
"chiton  granosus",0.222591098697311,0.0245,0.263662659057529,"Less than 5% change"
"chiton  latus",0.364515458685832,0.0245,0.578884547800862,"Less than 5% change"
"lottia  orbignyi",0.37680507819553,0.0245,0.603180635482214,"Less than 5% change"
"concholepas concholepas",0.012174612539817,0.0245,0.0276424413929721,"Less than 5% change"
"enoplochiton  niger",-0.169675052058005,0.0245,-0.131173489296921,"Less than 5% change"
"fissurella  costata",-0.400002558534629,0.0245,-0.360754756483583,"Less than 5% change"
"fissurella  crassa",-0.281227091034353,0.0245,-0.242928393171582,"Less than 5% change"
"fissurella  cummingi",-0.254267979570211,0.0245,-0.217178453240396,"Less than 5% change"
"fissurella  limbata",0.475123777764108,0.0245,0.546777168592105,"Less than 5% change"
"fissurella  maxima",-0.222326567967401,0.0245,-0.184659419233868,"Less than 5% change"
"fissurella  picta",-0.246458794276494,0.0245,-0.208760123570695,"Less than 5% change"
"fissurella  puhlcra",-0.246458794276516,0.0245,-0.208760123570673,"Less than 5% change"
"heliaster helianthus",0.0117549691753371,0.0245,0.0267712811137022,"Less than 5% change"
"scurria  araucana",0.377295494817398,0.0245,0.603923011617136,"Less than 5% change"
"scurria  ceciliana",0.381419778594294,0.0245,0.613353083058987,"Less than 5% change"
"scurria  plana",0.377352213552129,0.0245,0.606330214834649,"Less than 5% change"
"scurria scurra",-32.7826999381218,0.0245,-32.7816722328927,"Decrease"
"scurria variabilis",0.398448435084608,0.0245,0.650663919589323,"Less than 5% change"
"scurria viridula",0.420208770737185,0.0245,0.709555648853222,"Less than 5% change"
"scurria zebrina",0.42470044406544,0.0245,0.720559853084013,"Less than 5% change"
"siphonaria lesoni",0.361705169592486,0.0245,0.572791919787141,"Less than 5% change"
"stichaster striatus",0.0340622050904571,0.0245,0.0534445166654018,"Less than 5% change"
"tegula atra",4.97266222161905,0.0245,29.2940704076188,"Increase"
"Tonicia lineolata",-0.516539868736798,0.0245,-1.13810442139619,"Less than 5% change"
"tonicia  chilensis",-0.516539868736798,0.0245,-1.13810442139618,"Less than 5% change"
"tonicia  elegans",-0.516539868736776,0.0245,-1.13810442139619,"Less than 5% change"
"anthotoe spp.",0.0372284601659389,0.0245,0.058622906911121,"Less than 5% change"
"austromegabalanus psittacus",0.0114622365748218,0.0245,0.029780094651799,"Less than 5% change"
"balanus laevis",0.26016471679855,0.0245,0.402080229132129,"Less than 5% change"
"brachidontes granulata",-0.00139603245047359,0.0245,0.0125304662798253,"Less than 5% change"
"bunodactis spp.",0.0372284601651174,0.0245,0.058622906911121,"Less than 5% change"
"Oulactis concinnata",0.0372284601655393,0.0245,0.058622906911121,"Less than 5% change"
"jhelius cirratus",-0.111288319295266,0.0245,-0.221996868347696,"Less than 5% change"
"lessonia nigrescens a",-19.4510984760688,0.0245,-19.4500844231608,"Decrease"
"nothobalanus flosculus",0.158398665760684,0.0245,0.266506061161897,"Less than 5% change"
"nothochthamalus scabrosus",-0.106012580512083,0.0245,-0.209119191021601,"Less than 5% change"
"parantheopsis ",0.0372284601659389,0.0245,0.058622906911121,"Less than 5% change"
"perumytilus purpuratus",0.310116703044749,0.0245,0.386959132276887,"Less than 5% change"
"phragmatopoma spp.",-0.00116288115750152,0.0245,0.0106493195392465,"Less than 5% change"
"phymactis spp.",0.0372284601651618,0.0245,0.0586229069111877,"Less than 5% change"
"pyura chilensis",-0.00112592976836412,0.0245,0.0103444736936797,"Less than 5% change"
"semimytilus algosus",0.15925112742059,0.0245,0.196617197412285,"Less than 5% change"
"gulls",0.0383959244085519,0.0245,0.0546097209444207,"Less than 5% change"
"cinclodes nigrofumosus",0.000255536418913849,0.0245,0.000137668691735371,"Less than 5% change"
"Echinolittorina peruviana",-0.161395838517253,0.0245,-2.81758227125427,"Less than 5% change"
"austrolittorina araucana",-0.160947173859538,0.0245,-2.69799496200944,"Less than 5% change"
"onchidella sp. ",-0.160168779774228,0.0245,-2.15814784396922,"Less than 5% change"
"Allelopetrolisthes punctatus",-0.000378829356695309,0.0245,-0.000516423026075685,"Less than 5% change"
"petrolisthes spinifrons",-0.000378829356839638,0.0245,-0.000516423025909152,"Less than 5% change"
"petrolisthes angulosus",-0.000378829356595389,0.0245,-0.000516423026042379,"Less than 5% change"
"petrolisthes tuberculatus",-0.000378829356606492,0.0245,-0.000516423025986867,"Less than 5% change"
"petrolisthes tuberculosus",-0.000378829356850741,0.0245,-0.000516423025853641,"Less than 5% change"
"trimusculus peruvianus",-0.160171813537502,0.0245,-2.15708752178488,"Less than 5% change"
"lessonia nigrescens j",196.126944896417,0.0245,196.078099524915,"Increase"
"algae",-0.109713196487393,0.0245,-0.724602607774538,"Less than 5% change"
"acanthina monodon",0.0336147349659477,0.0246,0.0528008712812333,"Less than 5% change"
"acanthocyclus gayi",0.0187216570261439,0.0246,0.0355027678595743,"Less than 5% change"
"acanthocyclus hassleri",0.0187569167316548,0.0246,0.0354771174619906,"Less than 5% change"
"acanthopleura echinata",-0.0770770712181013,0.0246,-0.038149384298547,"Less than 5% change"
"chaetopleura peruviana",0.0658763418329711,0.0246,0.0873498682959051,"Less than 5% change"
"chiton  cummingsi",0.386618330155231,0.0246,0.624406901202668,"Less than 5% change"
"chiton  granosus",0.222591098697311,0.0246,0.263532537264433,"Less than 5% change"
"chiton  latus",0.364515458685832,0.0246,0.577690364412242,"Less than 5% change"
"lottia  orbignyi",0.37680507819553,0.0246,0.601954408403471,"Less than 5% change"
"concholepas concholepas",0.012174612539817,0.0246,0.0275818758199486,"Less than 5% change"
"enoplochiton  niger",-0.169675052058005,0.0246,-0.131368183666969,"Less than 5% change"
