"sp","value_Pja","p_change","qual_change"
"acanthina monodon",0.403,0.03786019537666,"Less than 5% change"
"acanthocyclus gayi",0.403,0.0285407798272352,"Less than 5% change"
"acanthocyclus hassleri",0.403,0.0284847440713554,"Less than 5% change"
"acanthopleura echinata",0.403,-0.00209524533973937,"Less than 5% change"
"chaetopleura peruviana",0.403,0.0553031003187821,"Less than 5% change"
"chiton  cummingsi",0.403,0.307440385863966,"Less than 5% change"
"chiton  granosus",0.403,0.158166923718062,"Less than 5% change"
"chiton  latus",0.403,0.272221400658901,"Less than 5% change"
"lottia  orbignyi",0.403,0.290779647293093,"Less than 5% change"
"concholepas concholepas",0.403,0.0241758243865853,"Less than 5% change"
"enoplochiton  niger",0.403,-0.0514874833531742,"Less than 5% change"
"fissurella  costata",0.403,-0.159695566492091,"Less than 5% change"
"fissurella  crassa",0.403,-0.104073831770235,"Less than 5% change"
"fissurella  cummingi",0.403,-0.0920774103891131,"Less than 5% change"
"fissurella  limbata",0.403,0.342487120847301,"Less than 5% change"
"fissurella  maxima",0.403,-0.0766272476378616,"Less than 5% change"
"fissurella  picta",0.403,-0.0880450624982876,"Less than 5% change"
"fissurella  puhlcra",0.403,-0.088045062498332,"Less than 5% change"
"heliaster helianthus",0.403,0.023409850211098,"Less than 5% change"
"scurria  araucana",0.403,0.291194546543339,"Less than 5% change"
"scurria  ceciliana",0.403,0.298232499959639,"Less than 5% change"
"scurria  plana",0.403,0.293437965194254,"Less than 5% change"
"scurria scurra",0.403,-16.959477040586,"Decrease"
"scurria variabilis",0.403,0.32460087298336,"Less than 5% change"
"scurria viridula",0.403,0.365337083386863,"Less than 5% change"
"scurria zebrina",0.403,0.372797512634793,"Less than 5% change"
"siphonaria lesoni",0.403,0.266997323405382,"Less than 5% change"
"stichaster striatus",0.403,0.0382579423624518,"Less than 5% change"
"tegula atra",0.403,54.0801339422725,"Increase"
"Tonicia lineolata",0.403,-0.691108007060082,"Less than 5% change"
"tonicia  chilensis",0.403,-0.691108007060104,"Less than 5% change"
"tonicia  elegans",0.403,-0.691108007060093,"Less than 5% change"
"anthotoe spp.",0.403,0.0417719972569452,"Less than 5% change"
"austromegabalanus psittacus",0.403,0.0293190426022827,"Less than 5% change"
"balanus laevis",0.403,0.169455642921257,"Less than 5% change"
"brachidontes granulata",0.403,0.0166787293316428,"Less than 5% change"
"bunodactis spp.",0.403,0.0417719972569897,"Less than 5% change"
"Oulactis concinnata",0.403,0.0417719972569452,"Less than 5% change"
"jhelius cirratus",0.403,-0.14009863970823,"Less than 5% change"
"lessonia nigrescens a",0.403,-10.2746757358908,"Decrease"
"nothobalanus flosculus",0.403,0.134771432225644,"Less than 5% change"
"nothochthamalus scabrosus",0.403,-0.13039006531379,"Less than 5% change"
"parantheopsis ",0.403,0.0417719972569452,"Less than 5% change"
"perumytilus purpuratus",0.403,0.220309465137625,"Less than 5% change"
"phragmatopoma spp.",0.403,0.014184944374529,"Less than 5% change"
"phymactis spp.",0.403,0.0417719972569452,"Less than 5% change"
"pyura chilensis",0.403,0.0137809618040663,"Less than 5% change"
"semimytilus algosus",0.403,0.11511375784341,"Less than 5% change"
"gulls",0.403,0.0330682524593673,"Less than 5% change"
"cinclodes nigrofumosus",0.403,-0.000395492627502936,"Less than 5% change"
"Echinolittorina peruviana",0.403,-49.1339143452409,"Decrease"
"austrolittorina araucana",0.403,-46.4453929069805,"Decrease"
"onchidella sp. ",0.403,-14.0141229114769,"Decrease"
"Allelopetrolisthes punctatus",0.403,-0.000303385718236626,"Less than 5% change"
"petrolisthes spinifrons",0.403,-0.000303385718136706,"Less than 5% change"
"petrolisthes angulosus",0.403,-0.000303385718414262,"Less than 5% change"
"petrolisthes tuberculatus",0.403,-0.000303385718147808,"Less than 5% change"
"petrolisthes tuberculosus",0.403,-0.000303385718491977,"Less than 5% change"
"trimusculus peruvianus",0.403,-13.9700594891848,"Decrease"
"lessonia nigrescens j",0.403,208.648855891684,"Increase"
"algae",0.403,-0.862094214987208,"Less than 5% change"
"acanthina monodon",0.404,0.0378151238510593,"Less than 5% change"
"acanthocyclus gayi",0.404,0.0285076202484635,"Less than 5% change"
"acanthocyclus hassleri",0.404,0.0284516419664982,"Less than 5% change"
"acanthopleura echinata",0.404,-0.00208484306316592,"Less than 5% change"
"chaetopleura peruviana",0.404,0.0552362835140929,"Less than 5% change"
"chiton  cummingsi",0.404,0.307031986697526,"Less than 5% change"
"chiton  granosus",0.404,0.157963653317528,"Less than 5% change"
"chiton  latus",0.404,0.271858725392282,"Less than 5% change"
"lottia  orbignyi",0.404,0.290392887216862,"Less than 5% change"
"concholepas concholepas",0.404,0.0241481963430878,"Less than 5% change"
"enoplochiton  niger",0.404,-0.051411151307168,"Less than 5% change"
"fissurella  costata",0.404,-0.15947349991563,"Less than 5% change"
"fissurella  crassa",0.404,-0.103926471957017,"Less than 5% change"
"fissurella  cummingi",0.404,-0.0919464671458314,"Less than 5% change"
"fissurella  limbata",0.404,0.34214903273786,"Less than 5% change"
"fissurella  maxima",0.404,-0.076517079721794,"Less than 5% change"
"fissurella  picta",0.404,-0.087919534653691,"Less than 5% change"
"fissurella  puhlcra",0.404,-0.087919534653691,"Less than 5% change"
"heliaster helianthus",0.404,0.0233830884295516,"Less than 5% change"
"scurria  araucana",0.404,0.290807065529464,"Less than 5% change"
"scurria  ceciliana",0.404,0.297835855149242,"Less than 5% change"
"scurria  plana",0.404,0.293047593329598,"Less than 5% change"
"scurria scurra",0.404,-16.9392957179742,"Decrease"
"scurria variabilis",0.404,0.324169828898535,"Less than 5% change"
"scurria viridula",0.404,0.364852877231159,"Less than 5% change"
"scurria zebrina",0.404,0.372303918909056,"Less than 5% change"
"siphonaria lesoni",0.404,0.26664139595769,"Less than 5% change"
"stichaster striatus",0.404,0.0382123999026707,"Less than 5% change"
"tegula atra",0.404,54.0175318953645,"Increase"
"Tonicia lineolata",0.404,-0.690187807455689,"Less than 5% change"
"tonicia  chilensis",0.404,-0.690187807455678,"Less than 5% change"
"tonicia  elegans",0.404,-0.690187807455656,"Less than 5% change"
"anthotoe spp.",0.404,0.0417221573568272,"Less than 5% change"
"austromegabalanus psittacus",0.404,0.0292864714840135,"Less than 5% change"
"balanus laevis",0.404,0.169227783237558,"Less than 5% change"
"brachidontes granulata",0.404,0.0166608826498882,"Less than 5% change"
"bunodactis spp.",0.404,0.0417221573567828,"Less than 5% change"
"Oulactis concinnata",0.404,0.0417221573568494,"Less than 5% change"
"jhelius cirratus",0.404,-0.139905488906067,"Less than 5% change"
"lessonia nigrescens a",0.404,-10.2627103590639,"Decrease"
"nothobalanus flosculus",0.404,0.134599517682421,"Less than 5% change"
"nothochthamalus scabrosus",0.404,-0.130209300125395,"Less than 5% change"
"parantheopsis ",0.404,0.0417221573568494,"Less than 5% change"
"perumytilus purpuratus",0.404,0.2200234302141,"Less than 5% change"
"phragmatopoma spp.",0.404,0.0141697647238148,"Less than 5% change"
"phymactis spp.",0.404,0.0417221573568272,"Less than 5% change"
"pyura chilensis",0.404,0.0137662143257611,"Less than 5% change"
"semimytilus algosus",0.404,0.114965983068038,"Less than 5% change"
"gulls",0.404,0.033025991009783,"Less than 5% change"
"cinclodes nigrofumosus",0.404,-0.000395262842323163,"Less than 5% change"
"Echinolittorina peruviana",0.404,-49.0812094374096,"Decrease"
"austrolittorina araucana",0.404,-46.3929670782328,"Decrease"
"onchidella sp. ",0.404,-13.9949453783545,"Decrease"
"Allelopetrolisthes punctatus",0.404,-0.00030299393981581,"Less than 5% change"
"petrolisthes spinifrons",0.404,-0.000302993939671481,"Less than 5% change"
"petrolisthes angulosus",0.404,-0.00030299393961597,"Less than 5% change"
"petrolisthes tuberculatus",0.404,-0.000302993939471641,"Less than 5% change"
"petrolisthes tuberculosus",0.404,-0.000302993939926832,"Less than 5% change"
"trimusculus peruvianus",0.404,-13.9509438685228,"Decrease"
"lessonia nigrescens j",0.404,208.66472884691,"Increase"
"algae",0.404,-0.860970003295747,"Less than 5% change"
"acanthina monodon",0.405,0.0377702182384088,"Less than 5% change"
"acanthocyclus gayi",0.405,0.0284745822744847,"Less than 5% change"
"acanthocyclus hassleri",0.405,0.0284186612512061,"Less than 5% change"
"acanthopleura echinata",0.405,-0.00207447727504917,"Less than 5% change"
"chaetopleura peruviana",0.405,0.0551697133677642,"Less than 5% change"
"chiton  cummingsi",0.405,0.306625110113412,"Less than 5% change"
"chiton  granosus",0.405,0.157761127360567,"Less than 5% change"
"chiton  latus",0.405,0.271497411521637,"Less than 5% change"
"lottia  orbignyi",0.405,0.290007573267603,"Less than 5% change"
"concholepas concholepas",0.405,0.024120669345451,"Less than 5% change"
"enoplochiton  niger",0.405,-0.0513350903594501,"Less than 5% change"
"fissurella  costata",0.405,-0.159252241388985,"Less than 5% change"
"fissurella  crassa",0.405,-0.103779645176616,"Less than 5% change"
"fissurella  cummingi",0.405,-0.0918159964769405,"Less than 5% change"
"fissurella  limbata",0.405,0.341812058651292,"Less than 5% change"
"fissurella  maxima",0.405,-0.0764073078576399,"Less than 5% change"
"fissurella  picta",0.405,-0.087794459452184,"Less than 5% change"
"fissurella  puhlcra",0.405,-0.0877944594521396,"Less than 5% change"
"heliaster helianthus",0.405,0.0233564246043816,"Less than 5% change"
"scurria  araucana",0.405,0.290421033419119,"Less than 5% change"
"scurria  ceciliana",0.405,0.29744069162192,"Less than 5% change"
"scurria  plana",0.405,0.292658680445612,"Less than 5% change"
"scurria scurra",0.405,-16.9191874340355,"Decrease"
"scurria variabilis",0.405,0.323740388233218,"Less than 5% change"
"scurria viridula",0.405,0.364370463814456,"Less than 5% change"
"scurria zebrina",0.405,0.371812151022199,"Less than 5% change"
"siphonaria lesoni",0.405,0.266286806416538,"Less than 5% change"
"stichaster striatus",0.405,0.0381670251497601,"Less than 5% change"
"tegula atra",0.405,53.9551320576295,"Increase"
"Tonicia lineolata",0.405,-0.689270919908258,"Less than 5% change"
"tonicia  chilensis",0.405,-0.689270919908247,"Less than 5% change"
"tonicia  elegans",0.405,-0.689270919908247,"Less than 5% change"
"anthotoe spp.",0.405,0.0416725010483177,"Less than 5% change"
"austromegabalanus psittacus",0.405,0.0292540190884205,"Less than 5% change"
"balanus laevis",0.405,0.169000792869123,"Less than 5% change"
"brachidontes granulata",0.405,0.0166431004750889,"Less than 5% change"
"bunodactis spp.",0.405,0.0416725010483399,"Less than 5% change"
"Oulactis concinnata",0.405,0.041672501048251,"Less than 5% change"
"jhelius cirratus",0.405,-0.139713016470977,"Less than 5% change"
"lessonia nigrescens a",0.405,-10.2507876439954,"Decrease"
"nothobalanus flosculus",0.405,0.134428251765262,"Less than 5% change"
"nothochthamalus scabrosus",0.405,-0.130029169496626,"Less than 5% change"
"parantheopsis ",0.405,0.0416725010482732,"Less than 5% change"
"perumytilus purpuratus",0.405,0.219738452207729,"Less than 5% change"
"phragmatopoma spp.",0.405,0.0141546399410331,"Less than 5% change"
"phymactis spp.",0.405,0.041672501048251,"Less than 5% change"
"pyura chilensis",0.405,0.0137515201533711,"Less than 5% change"
"semimytilus algosus",0.405,0.11481875337549,"Less than 5% change"
"gulls",0.405,0.0329838860373188,"Less than 5% change"
"cinclodes nigrofumosus",0.405,-0.000395033243327791,"Less than 5% change"
"Echinolittorina peruviana",0.405,-49.0286603343413,"Decrease"
"austrolittorina araucana",0.405,-46.3407024706978,"Decrease"
"onchidella sp. ",0.405,-13.9758383518807,"Decrease"
"Allelopetrolisthes punctatus",0.405,-0.000302603621371578,"Less than 5% change"
"petrolisthes spinifrons",0.405,-0.000302603621249453,"Less than 5% change"
"petrolisthes angulosus",0.405,-0.000302603621260555,"Less than 5% change"
"petrolisthes tuberculatus",0.405,-0.000302603621304964,"Less than 5% change"
"petrolisthes tuberculosus",0.405,-0.000302603621271658,"Less than 5% change"
"trimusculus peruvianus",0.405,-13.931898522064,"Decrease"
"lessonia nigrescens j",0.405,208.680543822742,"Increase"
"algae",0.405,-0.859849764010034,"Less than 5% change"
"acanthina monodon",0.406,0.0377254775630664,"Less than 5% change"
"acanthocyclus gayi",0.406,0.0284416651963992,"Less than 5% change"
"acanthocyclus hassleri",0.406,0.0283858012177118,"Less than 5% change"
"acanthopleura echinata",0.406,-0.00206414772614405,"Less than 5% change"
"chaetopleura peruviana",0.406,0.0551033884169216,"Less than 5% change"
"chiton  cummingsi",0.406,0.30621974681897,"Less than 5% change"
"chiton  granosus",0.406,0.157559341428781,"Less than 5% change"
"chiton  latus",0.406,0.271137450684478,"Less than 5% change"
"lottia  orbignyi",0.406,0.289623696594843,"Less than 5% change"
"concholepas concholepas",0.406,0.0240932428083873,"Less than 5% change"
"enoplochiton  niger",0.406,-0.0512592988740623,"Less than 5% change"
"fissurella  costata",0.406,-0.159031786026509,"Less than 5% change"
"fissurella  crassa",0.406,-0.1036333482068,"Less than 5% change"
"fissurella  cummingi",0.406,-0.0916859955262805,"Less than 5% change"
"fissurella  limbata",0.406,0.341476192387957,"Less than 5% change"
"fissurella  maxima",0.406,-0.0762979296521471,"Less than 5% change"
"fissurella  picta",0.406,-0.0876698341580329,"Less than 5% change"
"fissurella  puhlcra",0.406,-0.0876698341579885,"Less than 5% change"
"heliaster helianthus",0.406,0.0233298581678865,"Less than 5% change"
"scurria  araucana",0.406,0.290036441344865,"Less than 5% change"
"scurria  ceciliana",0.406,0.297047000323136,"Less than 5% change"
"scurria  plana",0.406,0.292271217617368,"Less than 5% change"
"scurria scurra",0.406,-16.8991517476844,"Decrease"
"scurria variabilis",0.406,0.323312541222376,"Less than 5% change"
"scurria viridula",0.406,0.363889832267983,"Less than 5% change"
"scurria zebrina",0.406,0.371322197913337,"Less than 5% change"
"siphonaria lesoni",0.406,0.265933546553132,"Less than 5% change"
"stichaster striatus",0.406,0.0381218171173092,"Less than 5% change"
"tegula atra",0.406,53.8929333428752,"Increase"
"Tonicia lineolata",0.406,-0.688357324772726,"Less than 5% change"
"tonicia  chilensis",0.406,-0.688357324772715,"Less than 5% change"
"tonicia  elegans",0.406,-0.688357324772715,"Less than 5% change"
"anthotoe spp.",0.406,0.0416230272509699,"Less than 5% change"
"austromegabalanus psittacus",0.406,0.0292216847336935,"Less than 5% change"
"balanus laevis",0.406,0.168774666392912,"Less than 5% change"
"brachidontes granulata",0.406,0.0166253824434692,"Less than 5% change"
"bunodactis spp.",0.406,0.0416230272509921,"Less than 5% change"
"Oulactis concinnata",0.406,0.0416230272509921,"Less than 5% change"
"jhelius cirratus",0.406,-0.139521218431271,"Less than 5% change"
"lessonia nigrescens a",0.406,-10.2389073362044,"Decrease"
"nothobalanus flosculus",0.406,0.134257630505519,"Less than 5% change"
"nothochthamalus scabrosus",0.406,-0.129849669709148,"Less than 5% change"
"parantheopsis ",0.406,0.0416230272509255,"Less than 5% change"
"perumytilus purpuratus",0.406,0.21945452479093,"Less than 5% change"
"phragmatopoma spp.",0.406,0.0141395697168978,"Less than 5% change"
"phymactis spp.",0.406,0.0416230272509921,"Less than 5% change"
"pyura chilensis",0.406,0.01373687898647,"Less than 5% change"
"semimytilus algosus",0.406,0.114672065513566,"Less than 5% change"
"gulls",0.406,0.0329419366072115,"Less than 5% change"
"cinclodes nigrofumosus",0.406,-0.00039480383230428,"Less than 5% change"
"Echinolittorina peruviana",0.406,-48.9762662500127,"Decrease"
"austrolittorina araucana",0.406,-46.2885982730731,"Decrease"
"onchidella sp. ",0.406,-13.9568014091813,"Decrease"
"Allelopetrolisthes punctatus",0.406,-0.000302214754388519,"Less than 5% change"
"petrolisthes spinifrons",0.406,-0.000302214754577257,"Less than 5% change"
"petrolisthes angulosus",0.406,-0.000302214754432928,"Less than 5% change"
"petrolisthes tuberculatus",0.406,-0.000302214754421826,"Less than 5% change"
"petrolisthes tuberculosus",0.406,-0.000302214754333008,"Less than 5% change"
"trimusculus peruvianus",0.406,-13.9129230286995,"Decrease"
"lessonia nigrescens j",0.406,208.696301171242,"Increase"
"algae",0.406,-0.858733474158457,"Less than 5% change"
"acanthina monodon",0.407,0.0376809008542534,"Less than 5% change"
"acanthocyclus gayi",0.407,0.0284088683079275,"Less than 5% change"
"acanthocyclus hassleri",0.407,0.0283530611610905,"Less than 5% change"
"acanthopleura echinata",0.407,-0.00205385417324511,"Less than 5% change"
"chaetopleura peruviana",0.407,0.0550373072087051,"Less than 5% change"
"chiton  cummingsi",0.407,0.30581588762113,"Less than 5% change"
"chiton  granosus",0.407,0.157358291130372,"Less than 5% change"
"chiton  latus",0.407,0.27077883461506,"Less than 5% change"
